,Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified,Year,Month
413,CT3,NO2,2007-02-18,50.4,ug m-3,R,2007,2
414,CT3,NO2,2007-02-19,57.0,ug m-3,R,2007,2
415,CT3,NO2,2007-02-20,65.9,ug m-3,R,2007,2
416,CT3,NO2,2007-02-21,67.2,ug m-3,R,2007,2
417,CT3,NO2,2007-02-22,63.9,ug m-3,R,2007,2
418,CT3,NO2,2007-02-23,62.6,ug m-3,R,2007,2
419,CT3,NO2,2007-02-24,57.5,ug m-3,R,2007,2
420,CT3,NO2,2007-02-25,44.3,ug m-3,R,2007,2
421,CT3,NO2,2007-02-26,58.0,ug m-3,R,2007,2
422,CT3,NO2,2007-02-27,65.3,ug m-3,R,2007,2
423,CT3,NO2,2007-02-28,47.7,ug m-3,R,2007,2
424,CT3,NO2,2007-01-03,62.6,ug m-3,R,2007,1
425,CT3,NO2,2007-02-03,64.6,ug m-3,R,2007,2
426,CT3,NO2,2007-03-03,57.1,ug m-3,R,2007,3
427,CT3,NO2,2007-04-03,47.4,ug m-3,R,2007,4
428,CT3,NO2,2007-05-03,39.4,ug m-3,R,2007,5
429,CT3,NO2,2007-06-03,50.9,ug m-3,R,2007,6
430,CT3,NO2,2007-07-03,70.2,ug m-3,R,2007,7
431,CT3,NO2,2007-08-03,75.3,ug m-3,R,2007,8
432,CT3,NO2,2007-09-03,58.0,ug m-3,R,2007,9
433,CT3,NO2,2007-10-03,55.0,ug m-3,R,2007,10
434,CT3,NO2,2007-11-03,43.0,ug m-3,R,2007,11
435,CT3,NO2,2007-12-03,71.2,ug m-3,R,2007,12
436,CT3,NO2,2007-03-13,67.5,ug m-3,R,2007,3
437,CT3,NO2,2007-03-14,97.0,ug m-3,R,2007,3
438,CT3,NO2,2007-03-15,76.4,ug m-3,R,2007,3
439,CT3,NO2,2007-03-16,60.8,ug m-3,R,2007,3
440,CT3,NO2,2007-03-17,45.1,ug m-3,R,2007,3
441,CT3,NO2,2007-03-18,29.4,ug m-3,R,2007,3
442,CT3,NO2,2007-03-19,54.3,ug m-3,R,2007,3
443,CT3,NO2,2007-03-20,44.4,ug m-3,R,2007,3
444,CT3,NO2,2007-03-21,60.3,ug m-3,R,2007,3
445,CT3,NO2,2007-03-22,92.1,ug m-3,R,2007,3
446,CT3,NO2,2007-03-23,58.2,ug m-3,R,2007,3
447,CT3,NO2,2007-03-24,41.9,ug m-3,R,2007,3
448,CT3,NO2,2007-03-25,54.9,ug m-3,R,2007,3
449,CT3,NO2,2007-03-26,84.4,ug m-3,R,2007,3
450,CT3,NO2,2007-03-27,113.0,ug m-3,R,2007,3
451,CT3,NO2,2007-03-28,106.1,ug m-3,R,2007,3
452,CT3,NO2,2007-03-29,79.8,ug m-3,R,2007,3
453,CT3,NO2,2007-03-30,81.6,ug m-3,R,2007,3
454,CT3,NO2,2007-03-31,46.5,ug m-3,R,2007,3
455,CT3,NO2,2007-01-04,,ug m-3,R,2007,1
456,CT3,NO2,2007-02-04,72.1,ug m-3,R,2007,2
457,CT3,NO2,2007-03-04,56.2,ug m-3,R,2007,3
458,CT3,NO2,2007-04-04,70.8,ug m-3,R,2007,4
459,CT3,NO2,2007-05-04,105.7,ug m-3,R,2007,5
460,CT3,NO2,2007-06-04,59.9,ug m-3,R,2007,6
461,CT3,NO2,2007-07-04,69.1,ug m-3,R,2007,7
462,CT3,NO2,2007-08-04,69.6,ug m-3,R,2007,8
463,CT3,NO2,2007-09-04,53.4,ug m-3,R,2007,9
464,CT3,NO2,2007-10-04,62.2,ug m-3,R,2007,10
465,CT3,NO2,2007-11-04,,ug m-3,R,2007,11
466,CT3,NO2,2007-12-04,,ug m-3,R,2007,12
467,CT3,NO2,2007-04-13,62.1,ug m-3,R,2007,4
468,CT3,NO2,2007-04-14,56.7,ug m-3,R,2007,4
469,CT3,NO2,2007-04-15,59.4,ug m-3,R,2007,4
470,CT3,NO2,2007-04-16,73.0,ug m-3,R,2007,4
471,CT3,NO2,2007-04-17,54.4,ug m-3,R,2007,4
472,CT3,NO2,2007-04-18,60.1,ug m-3,R,2007,4
473,CT3,NO2,2007-04-19,75.2,ug m-3,R,2007,4
474,CT3,NO2,2007-04-20,78.7,ug m-3,R,2007,4
475,CT3,NO2,2007-04-21,56.3,ug m-3,R,2007,4
476,CT3,NO2,2007-04-22,59.9,ug m-3,R,2007,4
477,CT3,NO2,2007-04-23,53.1,ug m-3,R,2007,4
478,CT3,NO2,2007-04-24,59.2,ug m-3,R,2007,4
479,CT3,NO2,2007-04-25,59.5,ug m-3,R,2007,4
480,CT3,NO2,2007-04-26,51.2,ug m-3,R,2007,4
481,CT3,NO2,2007-04-27,50.1,ug m-3,R,2007,4
482,CT3,NO2,2007-04-28,37.7,ug m-3,R,2007,4
483,CT3,NO2,2007-04-29,36.0,ug m-3,R,2007,4
484,CT3,NO2,2007-04-30,52.1,ug m-3,R,2007,4
485,CT3,NO2,2007-01-05,62.3,ug m-3,R,2007,1
486,CT3,NO2,2007-02-05,54.6,ug m-3,R,2007,2
487,CT3,NO2,2007-03-05,44.7,ug m-3,R,2007,3
488,CT3,NO2,2007-04-05,39.8,ug m-3,R,2007,4
489,CT3,NO2,2007-05-05,45.1,ug m-3,R,2007,5
490,CT3,NO2,2007-06-05,40.2,ug m-3,R,2007,6
491,CT3,NO2,2007-07-05,24.2,ug m-3,R,2007,7
492,CT3,NO2,2007-08-05,44.1,ug m-3,R,2007,8
493,CT3,NO2,2007-09-05,46.9,ug m-3,R,2007,9
494,CT3,NO2,2007-10-05,45.2,ug m-3,R,2007,10
495,CT3,NO2,2007-11-05,46.1,ug m-3,R,2007,11
496,CT3,NO2,2007-12-05,35.6,ug m-3,R,2007,12
497,CT3,NO2,2007-05-13,45.2,ug m-3,R,2007,5
498,CT3,NO2,2007-05-14,57.5,ug m-3,R,2007,5
499,CT3,NO2,2007-05-15,56.3,ug m-3,R,2007,5
500,CT3,NO2,2007-05-16,56.6,ug m-3,R,2007,5
501,CT3,NO2,2007-05-17,47.5,ug m-3,R,2007,5
502,CT3,NO2,2007-05-18,36.1,ug m-3,R,2007,5
503,CT3,NO2,2007-05-19,32.0,ug m-3,R,2007,5
504,CT3,NO2,2007-05-20,54.1,ug m-3,R,2007,5
505,CT3,NO2,2007-05-21,59.8,ug m-3,R,2007,5
506,CT3,NO2,2007-05-22,53.9,ug m-3,R,2007,5
507,CT3,NO2,2007-05-23,68.4,ug m-3,R,2007,5
508,CT3,NO2,2007-05-24,76.0,ug m-3,R,2007,5
509,CT3,NO2,2007-05-25,48.3,ug m-3,R,2007,5
510,CT3,NO2,2007-05-26,40.6,ug m-3,R,2007,5
511,CT3,NO2,2007-05-27,43.6,ug m-3,R,2007,5
512,CT3,NO2,2007-05-28,27.5,ug m-3,R,2007,5
513,CT3,NO2,2007-05-29,56.5,ug m-3,R,2007,5
514,CT3,NO2,2007-05-30,54.7,ug m-3,R,2007,5
515,CT3,NO2,2007-05-31,52.1,ug m-3,R,2007,5
516,CT3,NO2,2007-01-06,69.2,ug m-3,R,2007,1
517,CT3,NO2,2007-02-06,77.3,ug m-3,R,2007,2
518,CT3,NO2,2007-03-06,74.9,ug m-3,R,2007,3
519,CT3,NO2,2007-04-06,49.6,ug m-3,R,2007,4
520,CT3,NO2,2007-05-06,41.2,ug m-3,R,2007,5
521,CT3,NO2,2007-06-06,37.8,ug m-3,R,2007,6
522,CT3,NO2,2007-07-06,43.3,ug m-3,R,2007,7
523,CT3,NO2,2007-08-06,47.7,ug m-3,R,2007,8
524,CT3,NO2,2007-09-06,62.4,ug m-3,R,2007,9
525,CT3,NO2,2007-10-06,55.5,ug m-3,R,2007,10
526,CT3,NO2,2007-11-06,59.8,ug m-3,R,2007,11
527,CT3,NO2,2007-12-06,61.1,ug m-3,R,2007,12
528,CT3,NO2,2007-06-13,52.1,ug m-3,R,2007,6
529,CT3,NO2,2007-06-14,59.7,ug m-3,R,2007,6
530,CT3,NO2,2007-06-15,40.3,ug m-3,R,2007,6
531,CT3,NO2,2007-06-16,27.0,ug m-3,R,2007,6
532,CT3,NO2,2007-06-17,28.5,ug m-3,R,2007,6
533,CT3,NO2,2007-06-18,40.9,ug m-3,R,2007,6
534,CT3,NO2,2007-06-19,79.6,ug m-3,R,2007,6
535,CT3,NO2,2007-06-20,37.5,ug m-3,R,2007,6
536,CT3,NO2,2007-06-21,40.3,ug m-3,R,2007,6
537,CT3,NO2,2007-06-22,46.0,ug m-3,R,2007,6
538,CT3,NO2,2007-06-23,39.9,ug m-3,R,2007,6
539,CT3,NO2,2007-06-24,33.7,ug m-3,R,2007,6
540,CT3,NO2,2007-06-25,38.9,ug m-3,R,2007,6
541,CT3,NO2,2007-06-26,40.9,ug m-3,R,2007,6
542,CT3,NO2,2007-06-27,51.8,ug m-3,R,2007,6
543,CT3,NO2,2007-06-28,41.7,ug m-3,R,2007,6
544,CT3,NO2,2007-06-29,40.7,ug m-3,R,2007,6
545,CT3,NO2,2007-06-30,31.6,ug m-3,R,2007,6
546,CT3,NO2,2007-01-07,19.0,ug m-3,R,2007,1
547,CT3,NO2,2007-02-07,34.3,ug m-3,R,2007,2
548,CT3,NO2,2007-03-07,46.3,ug m-3,R,2007,3
549,CT3,NO2,2007-04-07,40.6,ug m-3,R,2007,4
550,CT3,NO2,2007-05-07,37.4,ug m-3,R,2007,5
551,CT3,NO2,2007-06-07,37.8,ug m-3,R,2007,6
552,CT3,NO2,2007-07-07,30.6,ug m-3,R,2007,7
553,CT3,NO2,2007-08-07,33.1,ug m-3,R,2007,8
554,CT3,NO2,2007-09-07,43.9,ug m-3,R,2007,9
555,CT3,NO2,2007-10-07,47.4,ug m-3,R,2007,10
556,CT3,NO2,2007-11-07,46.1,ug m-3,R,2007,11
557,CT3,NO2,2007-12-07,42.2,ug m-3,R,2007,12
558,CT3,NO2,2007-07-13,38.8,ug m-3,R,2007,7
559,CT3,NO2,2007-07-14,25.0,ug m-3,R,2007,7
560,CT3,NO2,2007-07-15,59.2,ug m-3,R,2007,7
561,CT3,NO2,2007-07-16,37.3,ug m-3,R,2007,7
562,CT3,NO2,2007-07-17,27.0,ug m-3,R,2007,7
563,CT3,NO2,2007-07-18,43.2,ug m-3,R,2007,7
564,CT3,NO2,2007-07-19,64.5,ug m-3,R,2007,7
565,CT3,NO2,2007-07-20,41.4,ug m-3,R,2007,7
566,CT3,NO2,2007-07-21,29.7,ug m-3,R,2007,7
567,CT3,NO2,2007-07-22,26.8,ug m-3,R,2007,7
568,CT3,NO2,2007-07-23,50.8,ug m-3,R,2007,7
569,CT3,NO2,2007-07-24,46.1,ug m-3,R,2007,7
570,CT3,NO2,2007-07-25,33.0,ug m-3,R,2007,7
571,CT3,NO2,2007-07-26,28.1,ug m-3,R,2007,7
572,CT3,NO2,2007-07-27,29.5,ug m-3,R,2007,7
573,CT3,NO2,2007-07-28,35.3,ug m-3,R,2007,7
574,CT3,NO2,2007-07-29,22.5,ug m-3,R,2007,7
575,CT3,NO2,2007-07-30,36.3,ug m-3,R,2007,7
576,CT3,NO2,2007-07-31,49.9,ug m-3,R,2007,7
577,CT3,NO2,2007-01-08,61.1,ug m-3,R,2007,1
578,CT3,NO2,2007-02-08,57.3,ug m-3,R,2007,2
579,CT3,NO2,2007-03-08,48.8,ug m-3,R,2007,3
580,CT3,NO2,2007-04-08,29.9,ug m-3,R,2007,4
581,CT3,NO2,2007-05-08,43.6,ug m-3,R,2007,5
582,CT3,NO2,2007-06-08,42.0,ug m-3,R,2007,6
583,CT3,NO2,2007-07-08,46.6,ug m-3,R,2007,7
584,CT3,NO2,2007-08-08,38.8,ug m-3,R,2007,8
585,CT3,NO2,2007-09-08,46.6,ug m-3,R,2007,9
586,CT3,NO2,2007-10-08,53.6,ug m-3,R,2007,10
587,CT3,NO2,2007-11-08,48.2,ug m-3,R,2007,11
588,CT3,NO2,2007-12-08,36.8,ug m-3,R,2007,12
589,CT3,NO2,2007-08-13,35.4,ug m-3,R,2007,8
590,CT3,NO2,2007-08-14,33.4,ug m-3,R,2007,8
591,CT3,NO2,2007-08-15,31.3,ug m-3,R,2007,8
592,CT3,NO2,2007-08-16,45.6,ug m-3,R,2007,8
593,CT3,NO2,2007-08-17,48.4,ug m-3,R,2007,8
594,CT3,NO2,2007-08-18,30.7,ug m-3,R,2007,8
595,CT3,NO2,2007-08-19,30.0,ug m-3,R,2007,8
596,CT3,NO2,2007-08-20,36.6,ug m-3,R,2007,8
597,CT3,NO2,2007-08-21,30.9,ug m-3,R,2007,8
598,CT3,NO2,2007-08-22,23.5,ug m-3,R,2007,8
599,CT3,NO2,2007-08-23,34.4,ug m-3,R,2007,8
600,CT3,NO2,2007-08-24,53.1,ug m-3,R,2007,8
601,CT3,NO2,2007-08-25,57.8,ug m-3,R,2007,8
602,CT3,NO2,2007-08-26,31.1,ug m-3,R,2007,8
603,CT3,NO2,2007-08-27,28.0,ug m-3,R,2007,8
604,CT3,NO2,2007-08-28,53.3,ug m-3,R,2007,8
605,CT3,NO2,2007-08-29,46.8,ug m-3,R,2007,8
606,CT3,NO2,2007-08-30,47.8,ug m-3,R,2007,8
607,CT3,NO2,2007-08-31,42.6,ug m-3,R,2007,8
608,CT3,NO2,2007-01-09,35.3,ug m-3,R,2007,1
609,CT3,NO2,2007-02-09,29.7,ug m-3,R,2007,2
610,CT3,NO2,2007-03-09,37.7,ug m-3,R,2007,3
611,CT3,NO2,2007-04-09,48.0,ug m-3,R,2007,4
612,CT3,NO2,2007-05-09,56.9,ug m-3,R,2007,5
613,CT3,NO2,2007-06-09,47.7,ug m-3,R,2007,6
614,CT3,NO2,2007-07-09,56.6,ug m-3,R,2007,7
615,CT3,NO2,2007-08-09,40.2,ug m-3,R,2007,8
616,CT3,NO2,2007-09-09,37.5,ug m-3,R,2007,9
617,CT3,NO2,2007-10-09,41.1,ug m-3,R,2007,10
618,CT3,NO2,2007-11-09,44.2,ug m-3,R,2007,11
619,CT3,NO2,2007-12-09,72.1,ug m-3,R,2007,12
620,CT3,NO2,2007-09-13,63.1,ug m-3,R,2007,9
621,CT3,NO2,2007-09-14,51.8,ug m-3,R,2007,9
622,CT3,NO2,2007-09-15,40.5,ug m-3,R,2007,9
623,CT3,NO2,2007-09-16,28.8,ug m-3,R,2007,9
624,CT3,NO2,2007-09-17,39.9,ug m-3,R,2007,9
625,CT3,NO2,2007-09-18,47.4,ug m-3,R,2007,9
626,CT3,NO2,2007-09-19,44.5,ug m-3,R,2007,9
627,CT3,NO2,2007-09-20,41.5,ug m-3,R,2007,9
628,CT3,NO2,2007-09-21,40.5,ug m-3,R,2007,9
629,CT3,NO2,2007-09-22,40.7,ug m-3,R,2007,9
630,CT3,NO2,2007-09-23,30.9,ug m-3,R,2007,9
631,CT3,NO2,2007-09-24,37.6,ug m-3,R,2007,9
632,CT3,NO2,2007-09-25,46.5,ug m-3,R,2007,9
633,CT3,NO2,2007-09-26,36.2,ug m-3,R,2007,9
634,CT3,NO2,2007-09-27,36.8,ug m-3,R,2007,9
635,CT3,NO2,2007-09-28,40.7,ug m-3,R,2007,9
636,CT3,NO2,2007-09-29,36.8,ug m-3,R,2007,9
637,CT3,NO2,2007-09-30,60.1,ug m-3,R,2007,9
638,CT3,NO2,2007-01-10,64.9,ug m-3,R,2007,1
639,CT3,NO2,2007-02-10,59.5,ug m-3,R,2007,2
640,CT3,NO2,2007-03-10,63.5,ug m-3,R,2007,3
641,CT3,NO2,2007-04-10,62.2,ug m-3,R,2007,4
642,CT3,NO2,2007-05-10,72.0,ug m-3,R,2007,5
643,CT3,NO2,2007-06-10,56.6,ug m-3,R,2007,6
644,CT3,NO2,2007-07-10,54.1,ug m-3,R,2007,7
645,CT3,NO2,2007-08-10,79.0,ug m-3,R,2007,8
646,CT3,NO2,2007-09-10,80.4,ug m-3,R,2007,9
647,CT3,NO2,2007-10-10,65.6,ug m-3,R,2007,10
648,CT3,NO2,2007-11-10,91.3,ug m-3,R,2007,11
649,CT3,NO2,2007-12-10,57.3,ug m-3,R,2007,12
650,CT3,NO2,2007-10-13,61.3,ug m-3,R,2007,10
651,CT3,NO2,2007-10-14,60.3,ug m-3,R,2007,10
652,CT3,NO2,2007-10-15,64.9,ug m-3,R,2007,10
653,CT3,NO2,2007-10-16,52.6,ug m-3,R,2007,10
654,CT3,NO2,2007-10-17,55.1,ug m-3,R,2007,10
655,CT3,NO2,2007-10-18,72.0,ug m-3,R,2007,10
656,CT3,NO2,2007-10-19,95.3,ug m-3,R,2007,10
657,CT3,NO2,2007-10-20,71.7,ug m-3,R,2007,10
658,CT3,NO2,2007-10-21,72.6,ug m-3,R,2007,10
659,CT3,NO2,2007-10-22,83.6,ug m-3,R,2007,10
660,CT3,NO2,2007-10-23,75.6,ug m-3,R,2007,10
661,CT3,NO2,2007-10-24,64.4,ug m-3,R,2007,10
662,CT3,NO2,2007-10-25,58.3,ug m-3,R,2007,10
663,CT3,NO2,2007-10-26,71.3,ug m-3,R,2007,10
664,CT3,NO2,2007-10-27,51.3,ug m-3,R,2007,10
665,CT3,NO2,2007-10-28,30.4,ug m-3,R,2007,10
666,CT3,NO2,2007-10-29,61.9,ug m-3,R,2007,10
667,CT3,NO2,2007-10-30,69.2,ug m-3,R,2007,10
668,CT3,NO2,2007-10-31,65.3,ug m-3,R,2007,10
669,CT3,NO2,2007-01-11,67.9,ug m-3,R,2007,1
670,CT3,NO2,2007-02-11,70.2,ug m-3,R,2007,2
671,CT3,NO2,2007-03-11,49.7,ug m-3,R,2007,3
672,CT3,NO2,2007-04-11,58.8,ug m-3,R,2007,4
673,CT3,NO2,2007-05-11,72.6,ug m-3,R,2007,5
674,CT3,NO2,2007-06-11,66.8,ug m-3,R,2007,6
675,CT3,NO2,2007-07-11,68.7,ug m-3,R,2007,7
676,CT3,NO2,2007-08-11,60.5,ug m-3,R,2007,8
677,CT3,NO2,2007-09-11,56.4,ug m-3,R,2007,9
678,CT3,NO2,2007-10-11,46.2,ug m-3,R,2007,10
679,CT3,NO2,2007-11-11,38.0,ug m-3,R,2007,11
680,CT3,NO2,2007-12-11,63.8,ug m-3,R,2007,12
681,CT3,NO2,2007-11-13,66.8,ug m-3,R,2007,11
682,CT3,NO2,2007-11-14,57.4,ug m-3,R,2007,11
683,CT3,NO2,2007-11-15,79.6,ug m-3,R,2007,11
684,CT3,NO2,2007-11-16,107.4,ug m-3,R,2007,11
685,CT3,NO2,2007-11-17,69.8,ug m-3,R,2007,11
686,CT3,NO2,2007-11-18,36.5,ug m-3,R,2007,11
687,CT3,NO2,2007-11-19,58.9,ug m-3,R,2007,11
688,CT3,NO2,2007-11-20,70.4,ug m-3,R,2007,11
689,CT3,NO2,2007-11-21,69.6,ug m-3,R,2007,11
690,CT3,NO2,2007-11-22,62.9,ug m-3,R,2007,11
691,CT3,NO2,2007-11-23,51.7,ug m-3,R,2007,11
692,CT3,NO2,2007-11-24,64.6,ug m-3,R,2007,11
693,CT3,NO2,2007-11-25,49.2,ug m-3,R,2007,11
694,CT3,NO2,2007-11-26,65.6,ug m-3,R,2007,11
695,CT3,NO2,2007-11-27,67.4,ug m-3,R,2007,11
696,CT3,NO2,2007-11-28,61.7,ug m-3,R,2007,11
697,CT3,NO2,2007-11-29,70.9,ug m-3,R,2007,11
698,CT3,NO2,2007-11-30,55.7,ug m-3,R,2007,11
699,CT3,NO2,2007-01-12,34.7,ug m-3,R,2007,1
700,CT3,NO2,2007-02-12,28.3,ug m-3,R,2007,2
701,CT3,NO2,2007-03-12,60.0,ug m-3,R,2007,3
702,CT3,NO2,2007-04-12,57.8,ug m-3,R,2007,4
703,CT3,NO2,2007-05-12,42.8,ug m-3,R,2007,5
704,CT3,NO2,2007-06-12,48.2,ug m-3,R,2007,6
705,CT3,NO2,2007-07-12,55.3,ug m-3,R,2007,7
706,CT3,NO2,2007-08-12,50.7,ug m-3,R,2007,8
707,CT3,NO2,2007-09-12,35.9,ug m-3,R,2007,9
708,CT3,NO2,2007-10-12,48.4,ug m-3,R,2007,10
709,CT3,NO2,2007-11-12,94.3,ug m-3,R,2007,11
710,CT3,NO2,2007-12-12,130.7,ug m-3,R,2007,12
711,CT3,NO2,2007-12-13,113.2,ug m-3,R,2007,12
712,CT3,NO2,2007-12-14,65.8,ug m-3,R,2007,12
713,CT3,NO2,2007-12-15,59.6,ug m-3,R,2007,12
714,CT3,NO2,2007-12-16,55.4,ug m-3,R,2007,12
715,CT3,NO2,2007-12-17,58.1,ug m-3,R,2007,12
716,CT3,NO2,2007-12-18,63.8,ug m-3,R,2007,12
717,CT3,NO2,2007-12-19,73.5,ug m-3,R,2007,12
718,CT3,NO2,2007-12-20,95.0,ug m-3,R,2007,12
719,CT3,NO2,2007-12-21,93.5,ug m-3,R,2007,12
720,CT3,NO2,2007-12-22,101.3,ug m-3,R,2007,12
721,CT3,NO2,2007-12-23,83.7,ug m-3,R,2007,12
722,CT3,NO2,2007-12-24,53.4,ug m-3,R,2007,12
723,CT3,NO2,2007-12-25,32.7,ug m-3,R,2007,12
724,CT3,NO2,2007-12-26,48.8,ug m-3,R,2007,12
725,CT3,NO2,2007-12-27,45.2,ug m-3,R,2007,12
726,CT3,NO2,2007-12-28,29.2,ug m-3,R,2007,12
727,CT3,NO2,2007-12-29,34.4,ug m-3,R,2007,12
728,CT3,NO2,2007-12-30,59.6,ug m-3,R,2007,12
729,CT3,NO2,2007-12-31,73.4,ug m-3,R,2007,12
730,CT3,NO2,2008-01-01,64.7,ug m-3,R,2008,1
731,CT3,NO2,2008-02-01,,ug m-3,R,2008,2
732,CT3,NO2,2008-03-01,,ug m-3,R,2008,3
733,CT3,NO2,2008-04-01,53.7,ug m-3,R,2008,4
734,CT3,NO2,2008-05-01,54.3,ug m-3,R,2008,5
735,CT3,NO2,2008-06-01,61.0,ug m-3,R,2008,6
736,CT3,NO2,2008-07-01,54.6,ug m-3,R,2008,7
737,CT3,NO2,2008-08-01,50.3,ug m-3,R,2008,8
738,CT3,NO2,2008-09-01,55.8,ug m-3,R,2008,9
739,CT3,NO2,2008-10-01,43.7,ug m-3,R,2008,10
740,CT3,NO2,2008-11-01,68.2,ug m-3,R,2008,11
741,CT3,NO2,2008-12-01,55.0,ug m-3,R,2008,12
742,CT3,NO2,2008-01-13,29.3,ug m-3,R,2008,1
743,CT3,NO2,2008-01-14,43.8,ug m-3,R,2008,1
744,CT3,NO2,2008-01-15,39.8,ug m-3,R,2008,1
745,CT3,NO2,2008-01-16,79.5,ug m-3,R,2008,1
746,CT3,NO2,2008-01-17,70.0,ug m-3,R,2008,1
747,CT3,NO2,2008-01-18,50.3,ug m-3,R,2008,1
748,CT3,NO2,2008-01-19,33.0,ug m-3,R,2008,1
749,CT3,NO2,2008-01-20,27.0,ug m-3,R,2008,1
750,CT3,NO2,2008-01-21,45.3,ug m-3,R,2008,1
751,CT3,NO2,2008-01-22,61.7,ug m-3,R,2008,1
752,CT3,NO2,2008-01-23,53.1,ug m-3,R,2008,1
753,CT3,NO2,2008-01-24,63.0,ug m-3,R,2008,1
754,CT3,NO2,2008-01-25,58.8,ug m-3,R,2008,1
755,CT3,NO2,2008-01-26,49.1,ug m-3,R,2008,1
756,CT3,NO2,2008-01-27,59.0,ug m-3,R,2008,1
757,CT3,NO2,2008-01-28,77.8,ug m-3,R,2008,1
758,CT3,NO2,2008-01-29,70.8,ug m-3,R,2008,1
759,CT3,NO2,2008-01-30,64.2,ug m-3,R,2008,1
760,CT3,NO2,2008-01-31,47.7,ug m-3,R,2008,1
761,CT3,NO2,2008-01-02,59.9,ug m-3,R,2008,1
762,CT3,NO2,2008-02-02,53.4,ug m-3,R,2008,2
763,CT3,NO2,2008-03-02,28.3,ug m-3,R,2008,3
764,CT3,NO2,2008-04-02,59.9,ug m-3,R,2008,4
765,CT3,NO2,2008-05-02,46.9,ug m-3,R,2008,5
766,CT3,NO2,2008-06-02,70.8,ug m-3,R,2008,6
767,CT3,NO2,2008-07-02,73.6,ug m-3,R,2008,7
768,CT3,NO2,2008-08-02,82.7,ug m-3,R,2008,8
769,CT3,NO2,2008-09-02,90.9,ug m-3,R,2008,9
770,CT3,NO2,2008-10-02,97.0,ug m-3,R,2008,10
771,CT3,NO2,2008-11-02,104.5,ug m-3,R,2008,11
772,CT3,NO2,2008-12-02,112.6,ug m-3,R,2008,12
773,CT3,NO2,2008-02-13,102.6,ug m-3,R,2008,2
774,CT3,NO2,2008-02-14,60.1,ug m-3,R,2008,2
775,CT3,NO2,2008-02-15,63.0,ug m-3,R,2008,2
776,CT3,NO2,2008-02-16,74.0,ug m-3,R,2008,2
777,CT3,NO2,2008-02-17,88.7,ug m-3,R,2008,2
778,CT3,NO2,2008-02-18,102.8,ug m-3,R,2008,2
779,CT3,NO2,2008-02-19,84.8,ug m-3,R,2008,2
780,CT3,NO2,2008-02-20,103.2,ug m-3,R,2008,2
781,CT3,NO2,2008-02-21,74.9,ug m-3,R,2008,2
782,CT3,NO2,2008-02-22,62.1,ug m-3,R,2008,2
783,CT3,NO2,2008-02-23,52.1,ug m-3,R,2008,2
784,CT3,NO2,2008-02-24,46.8,ug m-3,R,2008,2
785,CT3,NO2,2008-02-25,57.5,ug m-3,R,2008,2
786,CT3,NO2,2008-02-26,57.9,ug m-3,R,2008,2
787,CT3,NO2,2008-02-27,71.2,ug m-3,R,2008,2
788,CT3,NO2,2008-02-28,95.2,ug m-3,R,2008,2
789,CT3,NO2,2008-02-29,66.2,ug m-3,R,2008,2
790,CT3,NO2,2008-01-03,40.0,ug m-3,R,2008,1
791,CT3,NO2,2008-02-03,40.1,ug m-3,R,2008,2
792,CT3,NO2,2008-03-03,58.4,ug m-3,R,2008,3
793,CT3,NO2,2008-04-03,50.2,ug m-3,R,2008,4
794,CT3,NO2,2008-05-03,74.5,ug m-3,R,2008,5
795,CT3,NO2,2008-06-03,72.5,ug m-3,R,2008,6
796,CT3,NO2,2008-07-03,58.2,ug m-3,R,2008,7
797,CT3,NO2,2008-08-03,37.9,ug m-3,R,2008,8
798,CT3,NO2,2008-09-03,40.2,ug m-3,R,2008,9
799,CT3,NO2,2008-10-03,41.1,ug m-3,R,2008,10
800,CT3,NO2,2008-11-03,53.2,ug m-3,R,2008,11
801,CT3,NO2,2008-12-03,53.7,ug m-3,R,2008,12
802,CT3,NO2,2008-03-13,70.2,ug m-3,R,2008,3
803,CT3,NO2,2008-03-14,70.0,ug m-3,R,2008,3
804,CT3,NO2,2008-03-15,64.0,ug m-3,R,2008,3
805,CT3,NO2,2008-03-16,35.0,ug m-3,R,2008,3
806,CT3,NO2,2008-03-17,46.3,ug m-3,R,2008,3
807,CT3,NO2,2008-03-18,55.9,ug m-3,R,2008,3
808,CT3,NO2,2008-03-19,58.4,ug m-3,R,2008,3
809,CT3,NO2,2008-03-20,76.7,ug m-3,R,2008,3
810,CT3,NO2,2008-03-21,30.9,ug m-3,R,2008,3
811,CT3,NO2,2008-03-22,24.0,ug m-3,R,2008,3
812,CT3,NO2,2008-03-23,49.8,ug m-3,R,2008,3
813,CT3,NO2,2008-03-24,50.0,ug m-3,R,2008,3
814,CT3,NO2,2008-03-25,67.3,ug m-3,R,2008,3
815,CT3,NO2,2008-03-26,82.8,ug m-3,R,2008,3
816,CT3,NO2,2008-03-27,77.2,ug m-3,R,2008,3
817,CT3,NO2,2008-03-28,59.9,ug m-3,R,2008,3
818,CT3,NO2,2008-03-29,31.6,ug m-3,R,2008,3
819,CT3,NO2,2008-03-30,37.7,ug m-3,R,2008,3
820,CT3,NO2,2008-03-31,67.4,ug m-3,R,2008,3
821,CT3,NO2,2008-01-04,59.2,ug m-3,R,2008,1
822,CT3,NO2,2008-02-04,62.9,ug m-3,R,2008,2
823,CT3,NO2,2008-03-04,65.0,ug m-3,R,2008,3
