,Site,Species,ReadingDateTime,Value,Units,Year,Month
5904,KC1,NO2,2008-02-05,40.5,ug m-3,2008,2
5905,KC1,NO2,2008-03-05,59.9,ug m-3,2008,3
5906,KC1,NO2,2008-04-05,68.8,ug m-3,2008,4
5907,KC1,NO2,2008-05-05,50.6,ug m-3,2008,5
5908,KC1,NO2,2008-06-05,50.6,ug m-3,2008,6
5909,KC1,NO2,2008-07-05,61.2,ug m-3,2008,7
5910,KC1,NO2,2008-08-05,74.3,ug m-3,2008,8
5911,KC1,NO2,2008-09-05,100.4,ug m-3,2008,9
5912,KC1,NO2,2008-10-05,89.9,ug m-3,2008,10
5913,KC1,NO2,2008-11-05,47.2,ug m-3,2008,11
5914,KC1,NO2,2008-12-05,33.7,ug m-3,2008,12
5915,KC1,NO2,2008-05-13,22.0,ug m-3,2008,5
5916,KC1,NO2,2008-05-14,24.1,ug m-3,2008,5
5917,KC1,NO2,2008-05-15,37.2,ug m-3,2008,5
5918,KC1,NO2,2008-05-16,37.5,ug m-3,2008,5
5919,KC1,NO2,2008-05-17,30.0,ug m-3,2008,5
5920,KC1,NO2,2008-05-18,17.9,ug m-3,2008,5
5921,KC1,NO2,2008-05-19,30.9,ug m-3,2008,5
5922,KC1,NO2,2008-05-20,36.7,ug m-3,2008,5
5923,KC1,NO2,2008-05-21,47.7,ug m-3,2008,5
5924,KC1,NO2,2008-05-22,65.4,ug m-3,2008,5
5925,KC1,NO2,2008-05-23,64.8,ug m-3,2008,5
5926,KC1,NO2,2008-05-24,20.5,ug m-3,2008,5
5927,KC1,NO2,2008-05-25,23.0,ug m-3,2008,5
5928,KC1,NO2,2008-05-26,20.2,ug m-3,2008,5
5929,KC1,NO2,2008-05-27,38.8,ug m-3,2008,5
5930,KC1,NO2,2008-05-28,32.2,ug m-3,2008,5
5931,KC1,NO2,2008-05-29,47.8,ug m-3,2008,5
5932,KC1,NO2,2008-05-30,37.5,ug m-3,2008,5
5933,KC1,NO2,2008-05-31,39.8,ug m-3,2008,5
5934,KC1,NO2,2008-01-06,24.9,ug m-3,2008,1
5935,KC1,NO2,2008-02-06,47.1,ug m-3,2008,2
5936,KC1,NO2,2008-03-06,39.3,ug m-3,2008,3
5937,KC1,NO2,2008-04-06,29.4,ug m-3,2008,4
5938,KC1,NO2,2008-05-06,21.9,ug m-3,2008,5
5939,KC1,NO2,2008-06-06,27.5,ug m-3,2008,6
5940,KC1,NO2,2008-07-06,21.4,ug m-3,2008,7
5941,KC1,NO2,2008-08-06,14.5,ug m-3,2008,8
5942,KC1,NO2,2008-09-06,36.8,ug m-3,2008,9
5943,KC1,NO2,2008-10-06,26.6,ug m-3,2008,10
5944,KC1,NO2,2008-11-06,14.8,ug m-3,2008,11
5945,KC1,NO2,2008-12-06,19.5,ug m-3,2008,12
5946,KC1,NO2,2008-06-13,20.0,ug m-3,2008,6
5947,KC1,NO2,2008-06-14,13.1,ug m-3,2008,6
5948,KC1,NO2,2008-06-15,12.8,ug m-3,2008,6
5949,KC1,NO2,2008-06-16,28.5,ug m-3,2008,6
5950,KC1,NO2,2008-06-17,17.7,ug m-3,2008,6
5951,KC1,NO2,2008-06-18,13.1,ug m-3,2008,6
5952,KC1,NO2,2008-06-19,9.9,ug m-3,2008,6
5953,KC1,NO2,2008-06-20,16.7,ug m-3,2008,6
5954,KC1,NO2,2008-06-21,19.9,ug m-3,2008,6
5955,KC1,NO2,2008-06-22,4.9,ug m-3,2008,6
5956,KC1,NO2,2008-06-23,17.9,ug m-3,2008,6
5957,KC1,NO2,2008-06-24,47.0,ug m-3,2008,6
5958,KC1,NO2,2008-06-25,14.5,ug m-3,2008,6
5959,KC1,NO2,2008-06-26,12.3,ug m-3,2008,6
5960,KC1,NO2,2008-06-27,13.3,ug m-3,2008,6
5961,KC1,NO2,2008-06-28,7.7,ug m-3,2008,6
5962,KC1,NO2,2008-06-29,7.6,ug m-3,2008,6
5963,KC1,NO2,2008-06-30,18.1,ug m-3,2008,6
5964,KC1,NO2,2008-01-07,21.6,ug m-3,2008,1
5965,KC1,NO2,2008-02-07,20.4,ug m-3,2008,2
5966,KC1,NO2,2008-03-07,24.3,ug m-3,2008,3
5967,KC1,NO2,2008-04-07,19.7,ug m-3,2008,4
5968,KC1,NO2,2008-05-07,12.8,ug m-3,2008,5
5969,KC1,NO2,2008-06-07,6.6,ug m-3,2008,6
5970,KC1,NO2,2008-07-07,22.7,ug m-3,2008,7
5971,KC1,NO2,2008-08-07,13.4,ug m-3,2008,8
5972,KC1,NO2,2008-09-07,25.5,ug m-3,2008,9
5973,KC1,NO2,2008-10-07,13.4,ug m-3,2008,10
5974,KC1,NO2,2008-11-07,19.6,ug m-3,2008,11
5975,KC1,NO2,2008-12-07,12.5,ug m-3,2008,12
5976,KC1,NO2,2008-07-13,12.9,ug m-3,2008,7
5977,KC1,NO2,2008-07-14,16.7,ug m-3,2008,7
5978,KC1,NO2,2008-07-15,15.0,ug m-3,2008,7
5979,KC1,NO2,2008-07-16,13.2,ug m-3,2008,7
5980,KC1,NO2,2008-07-17,20.9,ug m-3,2008,7
5981,KC1,NO2,2008-07-18,20.6,ug m-3,2008,7
5982,KC1,NO2,2008-07-19,7.7,ug m-3,2008,7
5983,KC1,NO2,2008-07-20,7.7,ug m-3,2008,7
5984,KC1,NO2,2008-07-21,12.6,ug m-3,2008,7
5985,KC1,NO2,2008-07-22,29.5,ug m-3,2008,7
5986,KC1,NO2,2008-07-23,43.9,ug m-3,2008,7
5987,KC1,NO2,2008-07-24,38.5,ug m-3,2008,7
5988,KC1,NO2,2008-07-25,28.2,ug m-3,2008,7
5989,KC1,NO2,2008-07-26,20.9,ug m-3,2008,7
5990,KC1,NO2,2008-07-27,29.8,ug m-3,2008,7
5991,KC1,NO2,2008-07-28,50.3,ug m-3,2008,7
5992,KC1,NO2,2008-07-29,13.4,ug m-3,2008,7
5993,KC1,NO2,2008-07-30,24.0,ug m-3,2008,7
5994,KC1,NO2,2008-07-31,50.1,ug m-3,2008,7
5995,KC1,NO2,2008-01-08,14.7,ug m-3,2008,1
5996,KC1,NO2,2008-02-08,15.8,ug m-3,2008,2
5997,KC1,NO2,2008-03-08,15.1,ug m-3,2008,3
5998,KC1,NO2,2008-04-08,20.8,ug m-3,2008,4
5999,KC1,NO2,2008-05-08,20.9,ug m-3,2008,5
6000,KC1,NO2,2008-06-08,19.2,ug m-3,2008,6
6001,KC1,NO2,2008-07-08,31.0,ug m-3,2008,7
6002,KC1,NO2,2008-08-08,27.5,ug m-3,2008,8
6003,KC1,NO2,2008-09-08,10.9,ug m-3,2008,9
6004,KC1,NO2,2008-10-08,9.6,ug m-3,2008,10
6005,KC1,NO2,2008-11-08,13.7,ug m-3,2008,11
6006,KC1,NO2,2008-12-08,17.3,ug m-3,2008,12
6007,KC1,NO2,2008-08-13,11.8,ug m-3,2008,8
6008,KC1,NO2,2008-08-14,23.7,ug m-3,2008,8
6009,KC1,NO2,2008-08-15,25.3,ug m-3,2008,8
6010,KC1,NO2,2008-08-16,14.1,ug m-3,2008,8
6011,KC1,NO2,2008-08-17,9.8,ug m-3,2008,8
6012,KC1,NO2,2008-08-18,14.0,ug m-3,2008,8
6013,KC1,NO2,2008-08-19,13.9,ug m-3,2008,8
6014,KC1,NO2,2008-08-20,14.2,ug m-3,2008,8
6015,KC1,NO2,2008-08-21,18.9,ug m-3,2008,8
6016,KC1,NO2,2008-08-22,25.8,ug m-3,2008,8
6017,KC1,NO2,2008-08-23,16.5,ug m-3,2008,8
6018,KC1,NO2,2008-08-24,15.4,ug m-3,2008,8
6019,KC1,NO2,2008-08-25,13.8,ug m-3,2008,8
6020,KC1,NO2,2008-08-26,19.7,ug m-3,2008,8
6021,KC1,NO2,2008-08-27,20.7,ug m-3,2008,8
6022,KC1,NO2,2008-08-28,31.3,ug m-3,2008,8
6023,KC1,NO2,2008-08-29,38.5,ug m-3,2008,8
6024,KC1,NO2,2008-08-30,45.0,ug m-3,2008,8
6025,KC1,NO2,2008-08-31,45.6,ug m-3,2008,8
6026,KC1,NO2,2008-01-09,14.9,ug m-3,2008,1
6027,KC1,NO2,2008-02-09,21.3,ug m-3,2008,2
6028,KC1,NO2,2008-03-09,11.2,ug m-3,2008,3
6029,KC1,NO2,2008-04-09,15.2,ug m-3,2008,4
6030,KC1,NO2,2008-05-09,27.0,ug m-3,2008,5
6031,KC1,NO2,2008-06-09,13.6,ug m-3,2008,6
6032,KC1,NO2,2008-07-09,11.2,ug m-3,2008,7
6033,KC1,NO2,2008-08-09,26.9,ug m-3,2008,8
6034,KC1,NO2,2008-09-09,39.9,ug m-3,2008,9
6035,KC1,NO2,2008-10-09,22.5,ug m-3,2008,10
6036,KC1,NO2,2008-11-09,25.7,ug m-3,2008,11
6037,KC1,NO2,2008-12-09,36.6,ug m-3,2008,12
6038,KC1,NO2,2008-09-13,34.3,ug m-3,2008,9
6039,KC1,NO2,2008-09-14,29.1,ug m-3,2008,9
6040,KC1,NO2,2008-09-15,46.4,ug m-3,2008,9
6041,KC1,NO2,2008-09-16,54.7,ug m-3,2008,9
6042,KC1,NO2,2008-09-17,52.4,ug m-3,2008,9
6043,KC1,NO2,2008-09-18,48.3,ug m-3,2008,9
6044,KC1,NO2,2008-09-19,56.9,ug m-3,2008,9
6045,KC1,NO2,2008-09-20,64.8,ug m-3,2008,9
6046,KC1,NO2,2008-09-21,40.0,ug m-3,2008,9
6047,KC1,NO2,2008-09-22,33.0,ug m-3,2008,9
6048,KC1,NO2,2008-09-23,18.3,ug m-3,2008,9
6049,KC1,NO2,2008-09-24,30.3,ug m-3,2008,9
6050,KC1,NO2,2008-09-25,33.2,ug m-3,2008,9
6051,KC1,NO2,2008-09-26,47.1,ug m-3,2008,9
6052,KC1,NO2,2008-09-27,64.4,ug m-3,2008,9
6053,KC1,NO2,2008-09-28,46.4,ug m-3,2008,9
6054,KC1,NO2,2008-09-29,21.3,ug m-3,2008,9
6055,KC1,NO2,2008-09-30,20.8,ug m-3,2008,9
6056,KC1,NO2,2008-01-10,15.4,ug m-3,2008,1
6059,KC1,NO2,2008-04-10,22.7,ug m-3,2008,4
6060,KC1,NO2,2008-05-10,20.7,ug m-3,2008,5
6061,KC1,NO2,2008-06-10,43.1,ug m-3,2008,6
6062,KC1,NO2,2008-07-10,23.8,ug m-3,2008,7
6063,KC1,NO2,2008-08-10,39.9,ug m-3,2008,8
6064,KC1,NO2,2008-09-10,47.1,ug m-3,2008,9
6065,KC1,NO2,2008-10-10,27.1,ug m-3,2008,10
6066,KC1,NO2,2008-11-10,40.9,ug m-3,2008,11
6067,KC1,NO2,2008-12-10,50.6,ug m-3,2008,12
6068,KC1,NO2,2008-10-13,44.7,ug m-3,2008,10
6069,KC1,NO2,2008-10-14,34.9,ug m-3,2008,10
6072,KC1,NO2,2008-10-17,51.7,ug m-3,2008,10
6073,KC1,NO2,2008-10-18,42.0,ug m-3,2008,10
6074,KC1,NO2,2008-10-19,24.8,ug m-3,2008,10
6075,KC1,NO2,2008-10-20,23.7,ug m-3,2008,10
6076,KC1,NO2,2008-10-21,38.1,ug m-3,2008,10
6077,KC1,NO2,2008-10-22,53.5,ug m-3,2008,10
6078,KC1,NO2,2008-10-23,28.6,ug m-3,2008,10
6079,KC1,NO2,2008-10-24,39.0,ug m-3,2008,10
6080,KC1,NO2,2008-10-25,32.0,ug m-3,2008,10
6081,KC1,NO2,2008-10-26,30.9,ug m-3,2008,10
6082,KC1,NO2,2008-10-27,44.7,ug m-3,2008,10
6083,KC1,NO2,2008-10-28,44.9,ug m-3,2008,10
6092,KC1,NO2,2008-06-11,40.2,ug m-3,2008,6
6093,KC1,NO2,2008-07-11,36.1,ug m-3,2008,7
6094,KC1,NO2,2008-08-11,19.6,ug m-3,2008,8
6095,KC1,NO2,2008-09-11,9.8,ug m-3,2008,9
6096,KC1,NO2,2008-10-11,31.8,ug m-3,2008,10
6097,KC1,NO2,2008-11-11,26.5,ug m-3,2008,11
6098,KC1,NO2,2008-12-11,47.4,ug m-3,2008,12
6099,KC1,NO2,2008-11-13,48.5,ug m-3,2008,11
6100,KC1,NO2,2008-11-14,37.4,ug m-3,2008,11
6101,KC1,NO2,2008-11-15,21.7,ug m-3,2008,11
6102,KC1,NO2,2008-11-16,31.4,ug m-3,2008,11
6103,KC1,NO2,2008-11-17,59.0,ug m-3,2008,11
6104,KC1,NO2,2008-11-18,41.3,ug m-3,2008,11
6105,KC1,NO2,2008-11-19,45.9,ug m-3,2008,11
6106,KC1,NO2,2008-11-20,38.1,ug m-3,2008,11
6107,KC1,NO2,2008-11-21,22.2,ug m-3,2008,11
6108,KC1,NO2,2008-11-22,24.8,ug m-3,2008,11
6109,KC1,NO2,2008-11-23,30.4,ug m-3,2008,11
6110,KC1,NO2,2008-11-24,26.7,ug m-3,2008,11
6111,KC1,NO2,2008-11-25,36.7,ug m-3,2008,11
6112,KC1,NO2,2008-11-26,52.8,ug m-3,2008,11
6113,KC1,NO2,2008-11-27,28.5,ug m-3,2008,11
6114,KC1,NO2,2008-11-28,54.4,ug m-3,2008,11
6115,KC1,NO2,2008-11-29,41.0,ug m-3,2008,11
6116,KC1,NO2,2008-11-30,24.2,ug m-3,2008,11
6117,KC1,NO2,2008-01-12,34.8,ug m-3,2008,1
6118,KC1,NO2,2008-02-12,50.8,ug m-3,2008,2
6119,KC1,NO2,2008-03-12,69.8,ug m-3,2008,3
6120,KC1,NO2,2008-04-12,41.4,ug m-3,2008,4
6121,KC1,NO2,2008-05-12,50.6,ug m-3,2008,5
6122,KC1,NO2,2008-06-12,43.5,ug m-3,2008,6
6123,KC1,NO2,2008-07-12,78.2,ug m-3,2008,7
6124,KC1,NO2,2008-08-12,55.6,ug m-3,2008,8
6125,KC1,NO2,2008-09-12,48.7,ug m-3,2008,9
6126,KC1,NO2,2008-10-12,56.3,ug m-3,2008,10
6127,KC1,NO2,2008-11-12,52.8,ug m-3,2008,11
6128,KC1,NO2,2008-12-12,52.1,ug m-3,2008,12
6129,KC1,NO2,2008-12-13,34.2,ug m-3,2008,12
6130,KC1,NO2,2008-12-14,38.8,ug m-3,2008,12
6131,KC1,NO2,2008-12-15,33.8,ug m-3,2008,12
6132,KC1,NO2,2008-12-16,51.2,ug m-3,2008,12
6133,KC1,NO2,2008-12-17,56.4,ug m-3,2008,12
6134,KC1,NO2,2008-12-18,42.6,ug m-3,2008,12
6135,KC1,NO2,2008-12-19,42.5,ug m-3,2008,12
6136,KC1,NO2,2008-12-20,25.4,ug m-3,2008,12
6137,KC1,NO2,2008-12-21,15.4,ug m-3,2008,12
6138,KC1,NO2,2008-12-22,45.2,ug m-3,2008,12
6139,KC1,NO2,2008-12-23,31.2,ug m-3,2008,12
6140,KC1,NO2,2008-12-24,35.6,ug m-3,2008,12
6141,KC1,NO2,2008-12-25,16.3,ug m-3,2008,12
6142,KC1,NO2,2008-12-26,21.4,ug m-3,2008,12
6143,KC1,NO2,2008-12-27,27.4,ug m-3,2008,12
6144,KC1,NO2,2008-12-28,30.5,ug m-3,2008,12
6145,KC1,NO2,2008-12-29,42.0,ug m-3,2008,12
6146,KC1,NO2,2008-12-30,63.0,ug m-3,2008,12
6147,KC1,NO2,2008-12-31,38.8,ug m-3,2008,12
10834,HK6,NO2,2008-01-01,76.1,ug m-3,2008,1
10835,HK6,NO2,2008-02-01,53.6,ug m-3,2008,2
10836,HK6,NO2,2008-03-01,54.5,ug m-3,2008,3
10837,HK6,NO2,2008-04-01,62.4,ug m-3,2008,4
10838,HK6,NO2,2008-05-01,75.1,ug m-3,2008,5
10839,HK6,NO2,2008-06-01,69.4,ug m-3,2008,6
10840,HK6,NO2,2008-07-01,68.1,ug m-3,2008,7
10841,HK6,NO2,2008-08-01,65.7,ug m-3,2008,8
10842,HK6,NO2,2008-09-01,69.0,ug m-3,2008,9
10843,HK6,NO2,2008-10-01,60.4,ug m-3,2008,10
10844,HK6,NO2,2008-11-01,79.7,ug m-3,2008,11
10845,HK6,NO2,2008-12-01,69.4,ug m-3,2008,12
10846,HK6,NO2,2008-01-13,34.4,ug m-3,2008,1
10847,HK6,NO2,2008-01-14,60.2,ug m-3,2008,1
10848,HK6,NO2,2008-01-15,56.6,ug m-3,2008,1
10849,HK6,NO2,2008-01-16,105.7,ug m-3,2008,1
10850,HK6,NO2,2008-01-17,87.4,ug m-3,2008,1
10851,HK6,NO2,2008-01-18,65.2,ug m-3,2008,1
10852,HK6,NO2,2008-01-19,48.0,ug m-3,2008,1
10853,HK6,NO2,2008-01-20,38.4,ug m-3,2008,1
10854,HK6,NO2,2008-01-21,56.5,ug m-3,2008,1
10855,HK6,NO2,2008-01-22,76.2,ug m-3,2008,1
10856,HK6,NO2,2008-01-23,63.9,ug m-3,2008,1
10857,HK6,NO2,2008-01-24,83.5,ug m-3,2008,1
10858,HK6,NO2,2008-01-25,74.4,ug m-3,2008,1
10859,HK6,NO2,2008-01-26,68.6,ug m-3,2008,1
10860,HK6,NO2,2008-01-27,83.5,ug m-3,2008,1
10861,HK6,NO2,2008-01-28,102.3,ug m-3,2008,1
10862,HK6,NO2,2008-01-29,79.2,ug m-3,2008,1
10863,HK6,NO2,2008-01-30,78.7,ug m-3,2008,1
10864,HK6,NO2,2008-01-31,58.9,ug m-3,2008,1
10865,HK6,NO2,2008-01-02,78.0,ug m-3,2008,1
10866,HK6,NO2,2008-02-02,76.1,ug m-3,2008,2
10867,HK6,NO2,2008-03-02,38.1,ug m-3,2008,3
10868,HK6,NO2,2008-04-02,69.1,ug m-3,2008,4
10869,HK6,NO2,2008-05-02,55.4,ug m-3,2008,5
10870,HK6,NO2,2008-06-02,86.8,ug m-3,2008,6
10871,HK6,NO2,2008-07-02,81.0,ug m-3,2008,7
10872,HK6,NO2,2008-08-02,91.0,ug m-3,2008,8
10873,HK6,NO2,2008-09-02,102.3,ug m-3,2008,9
10874,HK6,NO2,2008-10-02,102.2,ug m-3,2008,10
10875,HK6,NO2,2008-11-02,116.3,ug m-3,2008,11
10876,HK6,NO2,2008-12-02,129.0,ug m-3,2008,12
10877,HK6,NO2,2008-02-13,101.5,ug m-3,2008,2
10878,HK6,NO2,2008-02-14,61.9,ug m-3,2008,2
10879,HK6,NO2,2008-02-15,67.8,ug m-3,2008,2
10880,HK6,NO2,2008-02-16,74.5,ug m-3,2008,2
10881,HK6,NO2,2008-02-17,92.1,ug m-3,2008,2
10882,HK6,NO2,2008-02-18,110.9,ug m-3,2008,2
10883,HK6,NO2,2008-02-19,83.2,ug m-3,2008,2
10884,HK6,NO2,2008-02-20,118.1,ug m-3,2008,2
10885,HK6,NO2,2008-02-21,79.0,ug m-3,2008,2
10886,HK6,NO2,2008-02-22,74.7,ug m-3,2008,2
10887,HK6,NO2,2008-02-23,65.9,ug m-3,2008,2
10888,HK6,NO2,2008-02-24,58.5,ug m-3,2008,2
10889,HK6,NO2,2008-02-25,74.1,ug m-3,2008,2
10890,HK6,NO2,2008-02-26,71.4,ug m-3,2008,2
10891,HK6,NO2,2008-02-27,101.2,ug m-3,2008,2
10892,HK6,NO2,2008-02-28,112.3,ug m-3,2008,2
10893,HK6,NO2,2008-02-29,84.9,ug m-3,2008,2
10894,HK6,NO2,2008-01-03,58.9,ug m-3,2008,1
10895,HK6,NO2,2008-02-03,66.6,ug m-3,2008,2
10896,HK6,NO2,2008-03-03,75.0,ug m-3,2008,3
10897,HK6,NO2,2008-04-03,48.4,ug m-3,2008,4
10898,HK6,NO2,2008-05-03,105.0,ug m-3,2008,5
10899,HK6,NO2,2008-06-03,96.7,ug m-3,2008,6
10900,HK6,NO2,2008-07-03,85.4,ug m-3,2008,7
10901,HK6,NO2,2008-08-03,58.4,ug m-3,2008,8
10902,HK6,NO2,2008-09-03,63.3,ug m-3,2008,9
10903,HK6,NO2,2008-10-03,57.9,ug m-3,2008,10
10904,HK6,NO2,2008-11-03,74.2,ug m-3,2008,11
10905,HK6,NO2,2008-12-03,72.1,ug m-3,2008,12
10906,HK6,NO2,2008-03-13,90.7,ug m-3,2008,3
10907,HK6,NO2,2008-03-14,102.1,ug m-3,2008,3
10908,HK6,NO2,2008-03-15,79.1,ug m-3,2008,3
10909,HK6,NO2,2008-03-16,42.8,ug m-3,2008,3
10910,HK6,NO2,2008-03-17,42.4,ug m-3,2008,3
10911,HK6,NO2,2008-03-18,56.0,ug m-3,2008,3
10912,HK6,NO2,2008-03-19,62.8,ug m-3,2008,3
10913,HK6,NO2,2008-03-20,107.9,ug m-3,2008,3
10914,HK6,NO2,2008-03-21,42.7,ug m-3,2008,3
10915,HK6,NO2,2008-03-22,27.8,ug m-3,2008,3
10916,HK6,NO2,2008-03-23,72.8,ug m-3,2008,3
10917,HK6,NO2,2008-03-24,84.9,ug m-3,2008,3
10918,HK6,NO2,2008-03-25,93.3,ug m-3,2008,3
10919,HK6,NO2,2008-03-26,105.5,ug m-3,2008,3
10923,HK6,NO2,2008-03-30,62.8,ug m-3,2008,3
10924,HK6,NO2,2008-03-31,80.3,ug m-3,2008,3
10925,HK6,NO2,2008-01-04,81.2,ug m-3,2008,1
10926,HK6,NO2,2008-02-04,88.8,ug m-3,2008,2
10927,HK6,NO2,2008-03-04,68.6,ug m-3,2008,3
10928,HK6,NO2,2008-04-04,106.7,ug m-3,2008,4
10929,HK6,NO2,2008-05-04,52.5,ug m-3,2008,5
10930,HK6,NO2,2008-06-04,44.6,ug m-3,2008,6
10931,HK6,NO2,2008-07-04,91.0,ug m-3,2008,7
10932,HK6,NO2,2008-08-04,88.0,ug m-3,2008,8
10933,HK6,NO2,2008-09-04,118.9,ug m-3,2008,9
10934,HK6,NO2,2008-10-04,100.0,ug m-3,2008,10
10935,HK6,NO2,2008-11-04,77.9,ug m-3,2008,11
10936,HK6,NO2,2008-12-04,66.0,ug m-3,2008,12
10937,HK6,NO2,2008-04-13,64.9,ug m-3,2008,4
10938,HK6,NO2,2008-04-14,67.6,ug m-3,2008,4
10939,HK6,NO2,2008-04-15,77.4,ug m-3,2008,4
10940,HK6,NO2,2008-04-16,89.3,ug m-3,2008,4
10941,HK6,NO2,2008-04-17,64.6,ug m-3,2008,4
10942,HK6,NO2,2008-04-18,65.0,ug m-3,2008,4
10943,HK6,NO2,2008-04-19,57.3,ug m-3,2008,4
10944,HK6,NO2,2008-04-20,53.8,ug m-3,2008,4
10945,HK6,NO2,2008-04-21,50.1,ug m-3,2008,4
10946,HK6,NO2,2008-04-22,69.5,ug m-3,2008,4
10947,HK6,NO2,2008-04-23,110.2,ug m-3,2008,4
10948,HK6,NO2,2008-04-24,87.0,ug m-3,2008,4
10949,HK6,NO2,2008-04-25,86.3,ug m-3,2008,4
10950,HK6,NO2,2008-04-26,71.4,ug m-3,2008,4
10951,HK6,NO2,2008-04-27,63.1,ug m-3,2008,4
10952,HK6,NO2,2008-04-28,67.5,ug m-3,2008,4
10953,HK6,NO2,2008-04-29,75.2,ug m-3,2008,4
10954,HK6,NO2,2008-04-30,87.2,ug m-3,2008,4
10955,HK6,NO2,2008-01-05,90.4,ug m-3,2008,1
10956,HK6,NO2,2008-02-05,91.4,ug m-3,2008,2
10957,HK6,NO2,2008-03-05,85.4,ug m-3,2008,3
10958,HK6,NO2,2008-04-05,94.9,ug m-3,2008,4
10959,HK6,NO2,2008-05-05,62.8,ug m-3,2008,5
10960,HK6,NO2,2008-06-05,76.7,ug m-3,2008,6
10961,HK6,NO2,2008-07-05,94.4,ug m-3,2008,7
10962,HK6,NO2,2008-08-05,101.5,ug m-3,2008,8
10963,HK6,NO2,2008-09-05,130.2,ug m-3,2008,9
10964,HK6,NO2,2008-10-05,111.9,ug m-3,2008,10
10965,HK6,NO2,2008-11-05,66.8,ug m-3,2008,11
10966,HK6,NO2,2008-12-05,58.9,ug m-3,2008,12
10967,HK6,NO2,2008-05-13,41.7,ug m-3,2008,5
10968,HK6,NO2,2008-05-14,44.4,ug m-3,2008,5
10969,HK6,NO2,2008-05-15,65.0,ug m-3,2008,5
10970,HK6,NO2,2008-05-16,64.1,ug m-3,2008,5
10971,HK6,NO2,2008-05-17,51.5,ug m-3,2008,5
10972,HK6,NO2,2008-05-18,34.4,ug m-3,2008,5
10973,HK6,NO2,2008-05-19,58.8,ug m-3,2008,5
10974,HK6,NO2,2008-05-20,67.0,ug m-3,2008,5
10975,HK6,NO2,2008-05-21,68.7,ug m-3,2008,5
10976,HK6,NO2,2008-05-22,97.6,ug m-3,2008,5
10977,HK6,NO2,2008-05-23,102.3,ug m-3,2008,5
10978,HK6,NO2,2008-05-24,42.9,ug m-3,2008,5
10979,HK6,NO2,2008-05-25,39.2,ug m-3,2008,5
10980,HK6,NO2,2008-05-26,32.5,ug m-3,2008,5
10981,HK6,NO2,2008-05-27,59.7,ug m-3,2008,5
10982,HK6,NO2,2008-05-28,56.7,ug m-3,2008,5
10983,HK6,NO2,2008-05-29,69.5,ug m-3,2008,5
10984,HK6,NO2,2008-05-30,62.4,ug m-3,2008,5
10985,HK6,NO2,2008-05-31,63.7,ug m-3,2008,5
10986,HK6,NO2,2008-01-06,45.9,ug m-3,2008,1
10987,HK6,NO2,2008-02-06,79.9,ug m-3,2008,2
10988,HK6,NO2,2008-03-06,73.9,ug m-3,2008,3
10989,HK6,NO2,2008-04-06,81.4,ug m-3,2008,4
10990,HK6,NO2,2008-05-06,83.0,ug m-3,2008,5
10991,HK6,NO2,2008-06-06,67.7,ug m-3,2008,6
10992,HK6,NO2,2008-07-06,46.7,ug m-3,2008,7
10993,HK6,NO2,2008-08-06,28.4,ug m-3,2008,8
10994,HK6,NO2,2008-09-06,65.2,ug m-3,2008,9
10995,HK6,NO2,2008-10-06,50.4,ug m-3,2008,10
10996,HK6,NO2,2008-11-06,54.4,ug m-3,2008,11
10997,HK6,NO2,2008-12-06,37.5,ug m-3,2008,12
10998,HK6,NO2,2008-06-13,72.4,ug m-3,2008,6
10999,HK6,NO2,2008-06-14,62.8,ug m-3,2008,6
11000,HK6,NO2,2008-06-15,38.8,ug m-3,2008,6
11001,HK6,NO2,2008-06-16,60.5,ug m-3,2008,6
11002,HK6,NO2,2008-06-17,56.6,ug m-3,2008,6
11003,HK6,NO2,2008-06-18,51.3,ug m-3,2008,6
11004,HK6,NO2,2008-06-19,60.8,ug m-3,2008,6
11005,HK6,NO2,2008-06-20,57.1,ug m-3,2008,6
11006,HK6,NO2,2008-06-21,47.3,ug m-3,2008,6
11007,HK6,NO2,2008-06-22,31.1,ug m-3,2008,6
11008,HK6,NO2,2008-06-23,65.6,ug m-3,2008,6
11009,HK6,NO2,2008-06-24,72.4,ug m-3,2008,6
11010,HK6,NO2,2008-06-25,67.2,ug m-3,2008,6
11011,HK6,NO2,2008-06-26,50.4,ug m-3,2008,6
11012,HK6,NO2,2008-06-27,57.1,ug m-3,2008,6
11013,HK6,NO2,2008-06-28,48.2,ug m-3,2008,6
11014,HK6,NO2,2008-06-29,43.8,ug m-3,2008,6
11015,HK6,NO2,2008-06-30,55.7,ug m-3,2008,6
11016,HK6,NO2,2008-01-07,64.7,ug m-3,2008,1
11017,HK6,NO2,2008-02-07,68.5,ug m-3,2008,2
11018,HK6,NO2,2008-03-07,63.5,ug m-3,2008,3
11019,HK6,NO2,2008-04-07,60.5,ug m-3,2008,4
11020,HK6,NO2,2008-05-07,39.5,ug m-3,2008,5
11021,HK6,NO2,2008-06-07,28.9,ug m-3,2008,6
11022,HK6,NO2,2008-07-07,59.8,ug m-3,2008,7
11023,HK6,NO2,2008-08-07,62.0,ug m-3,2008,8
11024,HK6,NO2,2008-09-07,57.4,ug m-3,2008,9
11025,HK6,NO2,2008-10-07,47.4,ug m-3,2008,10
11026,HK6,NO2,2008-11-07,57.6,ug m-3,2008,11
11027,HK6,NO2,2008-12-07,75.9,ug m-3,2008,12
